benchmark,cpu_lim,mem_lim,data_size,run_no,cpu_util
matmult,16,2048,2000,5,685.1874368633376
matmult,16,2048,2000,6,523.6518934057643
matmult,16,2048,2000,7,434.19492357372167
matmult,16,2048,2000,8,595.9718005665061
matmult,16,2048,2000,9,553.5613434253648
matmult,16,2048,2000,10,584.9571527645869
matmult,48,2048,1000,1,983.9452905488919
matmult,48,2048,1000,2,200.88873451602862
matmult,48,2048,1000,3,217.5096022594991
matmult,48,2048,1000,4,209.7551221
matmult,48,2048,1000,5,396.45125604763797
matmult,48,2048,1000,6,330.6950433873134
matmult,48,2048,1000,7,282.9129044402277
matmult,48,2048,1000,8,412.93200146345345
matmult,48,2048,1000,9,383.94213882868775
matmult,48,2048,1000,10,406.61109254296076
matmult,48,2048,2000,1,766.922758889321
matmult,48,2048,2000,2,490.1983143566909
matmult,48,2048,2000,3,854.998443651308
matmult,48,2048,2000,4,738.3748046516765
matmult,48,2048,2000,5,1045.3102341857334
matmult,48,2048,2000,6,1004.155373366
matmult,48,2048,2000,7,1014.2568239109497
matmult,48,2048,2000,8,973.0809268230818
matmult,48,2048,2000,9,1013.4577932061129
matmult,48,2048,2000,10,899.9788988902008
matmult,80,2048,7000,1,4811.3735652701425
matmult,80,2048,7000,2,6451.289676582059
matmult,80,2048,7000,3,4123.520738644148
matmult,80,2048,7000,4,6309.073711875638
matmult,80,2048,7000,5,4654.70437784828
matmult,80,2048,7000,6,5089.145054723811
matmult,80,2048,7000,7,3984.27031850367
matmult,80,2048,7000,8,5494.743470317111
matmult,80,2048,7000,9,5590.484979299318
matmult,80,2048,7000,10,6016.774137958288
matmult,16,2048,3000,1,1284.449247217351
matmult,16,2048,3000,2,707.7699219857726
matmult,16,2048,3000,3,1148.692213816618
matmult,16,2048,3000,4,1165.663544218845
matmult,16,2048,3000,5,1260.2768843508447
matmult,16,2048,3000,6,886.5469107310562
matmult,16,2048,3000,7,800.9695554228856
matmult,16,2048,3000,8,852.1738404278075
matmult,16,2048,3000,9,1409.5173134529834
matmult,16,2048,3000,10,1271.0551266298341
matmult,96,2048,3000,1,1068.0620812000002
matmult,96,2048,3000,2,697.8474646086821
matmult,96,2048,3000,3,2070.8489356139935
matmult,96,2048,3000,4,1633.8661822646827
matmult,96,2048,3000,5,2442.2383004136846
matmult,96,2048,3000,6,1294.182540720309
matmult,96,2048,3000,7,1292.8436476544387
matmult,96,2048,3000,8,2266.0453443312
matmult,96,2048,3000,9,2410.0807174144966
matmult,96,2048,3000,10,2200.888902267781
matmult,16,2048,6000,1,1692.4798607485634
matmult,16,2048,6000,2,1680.8752921334171
matmult,16,2048,6000,3,1703.9374356809517
matmult,16,2048,6000,4,1626.8841139454696
matmult,16,2048,6000,5,1601.2395927702964
matmult,16,2048,6000,6,1600.3124835725873
matmult,16,2048,6000,7,1661.9638753137558
matmult,16,2048,6000,8,1696.3720247233216
matmult,16,2048,6000,9,1689.9373031800424
matmult,16,2048,6000,10,1603.3840464233576
matmult,80,2048,4000,1,1138.9426366705416
matmult,80,2048,4000,2,1898.5363244061962
matmult,80,2048,4000,3,2680.2030861187577
matmult,80,2048,4000,4,2991.239134863665
matmult,80,2048,4000,5,2851.4028642916896
matmult,80,2048,4000,6,3309.1416438740084
matmult,80,2048,4000,7,3179.597465866226
matmult,80,2048,4000,8,2839.5799529959863
matmult,80,2048,4000,9,1951.5746533922932
matmult,80,2048,4000,10,3574.8007350793896
matmult,80,2048,8000,1,5862.0176920892245
matmult,80,2048,8000,2,4684.981562351466
matmult,80,2048,8000,3,5618.105718861456
matmult,80,2048,8000,4,3956.1529912354094
matmult,80,2048,8000,5,4807.656531725925
matmult,80,2048,8000,6,5374.5120475365065
matmult,80,2048,8000,7,5705.89067544782
matmult,80,2048,8000,8,6266.025619378646
matmult,80,2048,8000,9,5301.409304380953
matmult,80,2048,8000,10,3562.466678944665
matmult,32,2048,7000,1,3246.484170247305
matmult,32,2048,7000,2,3206.4600353893297
matmult,32,2048,7000,3,3365.1851585187524
matmult,32,2048,7000,4,3212.6073286649876
matmult,32,2048,7000,5,3248.2538096878707
matmult,32,2048,7000,6,3251.8935329875844
matmult,32,2048,7000,7,3287.4259506738376
matmult,32,2048,7000,8,3277.9685713071744
matmult,32,2048,7000,9,3295.671343520836
matmult,32,2048,7000,10,3249.417519993674
matmult,32,2048,2000,1,479.75577988331383
matmult,32,2048,2000,2,342.4083114067745
matmult,32,2048,2000,3,603.8046887354246
matmult,32,2048,2000,4,588.4949707776692
matmult,32,2048,2000,5,629.0443404077303
matmult,32,2048,2000,6,901.1694545977529
matmult,32,2048,2000,7,559.2256784299625
matmult,32,2048,2000,8,1003.9596987321808
matmult,32,2048,2000,9,582.3772507010726
matmult,32,2048,2000,10,762.471385953872
matmult,64,2048,4000,1,1293.9366506533916
matmult,64,2048,4000,2,1333.9346686124024
matmult,64,2048,4000,3,3488.826027136564
matmult,64,2048,4000,4,2100.2290028019856
matmult,64,2048,4000,5,3717.1724952296904
matmult,64,2048,4000,6,1775.3823950184762
matmult,64,2048,4000,7,3564.7383811520626
matmult,64,2048,4000,8,1863.403922455066
matmult,64,2048,4000,9,3689.403765616698
matmult,64,2048,4000,10,3351.405142373901
matmult,96,2048,6000,1,2092.8374699287783
matmult,96,2048,6000,2,4740.908803625492
matmult,96,2048,6000,3,4126.251308052924
matmult,96,2048,6000,4,4484.172138416791
matmult,96,2048,6000,5,3284.7754805453837
matmult,96,2048,6000,6,4312.5563777069865
matmult,96,2048,6000,7,3068.149843811312
matmult,96,2048,6000,8,3835.6160336603416
matmult,96,2048,6000,9,5387.581606772952
matmult,96,2048,6000,10,4173.514794066108
matmult,80,2048,500,1,890.774479068072
matmult,80,2048,500,2,169.3229533079848
matmult,80,2048,500,3,173.42464101209774
matmult,80,2048,500,4,119.66095430609496
matmult,80,2048,500,5,177.6133170052456
matmult,80,2048,500,6,174.09344355217254
matmult,80,2048,500,7,174.4437159453448
matmult,80,2048,500,8,178.5544545807981
matmult,80,2048,500,9,177.37411049066162
matmult,80,2048,500,10,174.3321022117351
matmult,80,2048,5000,1,1555.3531643701679
matmult,80,2048,5000,2,1756.8692938803633
matmult,80,2048,5000,3,4462.913671614164
matmult,80,2048,5000,4,3668.216756461986
matmult,80,2048,5000,5,2570.8030686307898
matmult,80,2048,5000,6,3262.6879289331882
matmult,80,2048,5000,7,4364.529305362478
matmult,80,2048,5000,8,2237.1520216110453
matmult,80,2048,5000,9,4497.770702770781
matmult,80,2048,5000,10,4616.774445832485
matmult,96,2048,8000,1,6456.511675477809
matmult,96,2048,8000,2,6455.142857860845
matmult,96,2048,8000,3,6388.796788103002
matmult,96,2048,8000,4,6365.199988067796
matmult,96,2048,8000,5,6307.1918562135925
matmult,96,2048,8000,6,6235.475028080808
matmult,96,2048,8000,7,6228.892739960683
matmult,96,2048,8000,8,6127.451461291164
matmult,96,2048,8000,9,6027.854855303007
matmult,96,2048,8000,10,5990.060427208954
matmult,64,2048,8000,1,5672.7463504491725
matmult,64,2048,8000,2,4598.598173768378
matmult,64,2048,8000,3,5190.6561720321615
matmult,64,2048,8000,4,3523.6597868329177
matmult,64,2048,8000,5,4693.027835565005
matmult,64,2048,8000,6,6427.655601144114
matmult,64,2048,8000,7,6285.9298467342605
matmult,64,2048,8000,8,5666.237168957759
matmult,64,2048,8000,9,6070.493068510975
matmult,64,2048,8000,10,5714.580617914149
matmult,96,2048,2000,1,775.8724060689655
matmult,96,2048,2000,2,444.31636888576554
matmult,96,2048,2000,3,547.0091839275962
matmult,96,2048,2000,4,719.2290861467962
matmult,96,2048,2000,5,957.79397710207
matmult,96,2048,2000,6,593.245867813983
matmult,96,2048,2000,7,832.4146595882168
matmult,96,2048,2000,8,1015.8549638215956
matmult,96,2048,2000,9,1121.1672845936616
matmult,96,2048,2000,10,1129.3272403775961
matmult,32,2048,4000,1,1091.6968776715953
matmult,32,2048,4000,2,1063.4714177774306
matmult,32,2048,4000,3,1567.2926034821146
matmult,32,2048,4000,4,2162.2205591506895
matmult,32,2048,4000,5,2071.936047847619
matmult,32,2048,4000,6,2139.478085692503
matmult,32,2048,4000,7,1905.714496962787
matmult,32,2048,4000,8,1974.9657393597104
matmult,32,2048,4000,9,2684.2994691491554
matmult,32,2048,4000,10,1516.9091569554475
matmult,32,2048,8000,1,3255.2907482084584
matmult,32,2048,8000,2,3290.362249614168
matmult,32,2048,8000,3,3313.392900228717
matmult,32,2048,8000,4,3263.9837716557545
matmult,32,2048,8000,5,3301.877873074919
matmult,32,2048,8000,6,3313.4881271905138
matmult,32,2048,8000,7,3238.722687979782
matmult,32,2048,8000,8,3263.0878934176017
matmult,32,2048,8000,9,3212.671802337313
matmult,32,2048,8000,10,3256.1814314649782
matmult,16,2048,5000,1,1595.7358080000001
matmult,16,2048,5000,2,1604.96324792779
matmult,16,2048,5000,3,1609.7745536288503
matmult,16,2048,5000,4,1592.7077720345176
matmult,16,2048,5000,5,1672.1362848448632
matmult,16,2048,5000,6,1579.8835754650363
matmult,16,2048,5000,7,1599.005968498795
matmult,16,2048,5000,8,1563.7428243397253
matmult,16,2048,5000,9,1686.4570961050194
matmult,16,2048,5000,10,1584.0340583436341
matmult,16,2048,4000,1,1616.4583027431577
matmult,16,2048,4000,2,1218.7863282997832
matmult,16,2048,4000,3,1252.106616978903
matmult,16,2048,4000,4,1431.0835712079702
matmult,16,2048,4000,5,1042.4413918766695
matmult,16,2048,4000,6,1367.8182403877026
matmult,16,2048,4000,7,1144.3288908266993
matmult,16,2048,4000,8,1620.3078011466268
matmult,16,2048,4000,9,1023.8781437484885
matmult,16,2048,4000,10,1616.7758910318948
matmult,96,2048,7000,1,4931.650430079346
matmult,96,2048,7000,2,4752.346888149662
matmult,96,2048,7000,3,4922.950938546962
matmult,96,2048,7000,4,3879.5945237778296
matmult,96,2048,7000,5,4678.471334849332
matmult,96,2048,7000,6,6103.838606489043
matmult,96,2048,7000,7,3963.6001397689506
matmult,96,2048,7000,8,5827.073998988137
matmult,96,2048,7000,9,5272.754887716597
matmult,96,2048,7000,10,4340.877202401264
matmult,32,2048,1000,1,168.87485115817935
matmult,32,2048,1000,2,180.39397674032733
matmult,32,2048,1000,3,224.3172405524609
matmult,32,2048,1000,4,345.5924937582682
matmult,32,2048,1000,5,374.8568245961958
matmult,32,2048,1000,6,354.1441003487673
matmult,32,2048,1000,7,313.8497778046934
matmult,32,2048,1000,8,381.3668537678585
matmult,32,2048,1000,9,387.2304822584018
matmult,32,2048,1000,10,303.402955665017
matmult,64,2048,500,1,823.4406259931806
matmult,64,2048,500,2,178.77105993982582
matmult,64,2048,500,3,176.26314992989165
matmult,64,2048,500,4,111.7843471509
matmult,64,2048,500,5,182.51428205103744
matmult,64,2048,500,6,174.06486347275032
matmult,64,2048,500,7,179.3764504572248
matmult,64,2048,500,8,189.92151417478803
matmult,64,2048,500,9,181.09172449749343
matmult,64,2048,500,10,181.12295907829767
matmult,32,2048,5000,1,1692.2097842152746
matmult,32,2048,5000,2,1923.5893609565765
matmult,32,2048,5000,3,2712.2268826471045
matmult,32,2048,5000,4,3229.907151717172
matmult,32,2048,5000,5,2568.8013314638147
matmult,32,2048,5000,6,2487.018972382609
matmult,32,2048,5000,7,2287.924456330014
matmult,32,2048,5000,8,2074.7212077761974
matmult,32,2048,5000,9,2734.883282272655
matmult,32,2048,5000,10,2738.5621657174515
matmult,80,2048,2000,1,861.3891565237689
matmult,80,2048,2000,2,500.30890135532564
matmult,80,2048,2000,3,733.0827731566075
matmult,80,2048,2000,4,721.0289852631579
matmult,80,2048,2000,5,1081.7882349517351
matmult,80,2048,2000,6,895.3365887053963
matmult,80,2048,2000,7,627.5658834901029
matmult,80,2048,2000,8,1022.9832382318863
matmult,80,2048,2000,9,1110.801702717289
matmult,80,2048,2000,10,1032.8319327756653
matmult,96,2048,4000,1,1210.9884732362611
matmult,96,2048,4000,2,1111.8612144164333
matmult,96,2048,4000,3,3012.7672319596722
matmult,96,2048,4000,4,2933.667420488112
matmult,96,2048,4000,5,3372.371063263492
matmult,96,2048,4000,6,2349.450942114385
matmult,96,2048,4000,7,3182.3057025340577
matmult,96,2048,4000,8,2287.958877345286
matmult,96,2048,4000,9,3110.6251489381857
matmult,96,2048,4000,10,3179.9920943267475
matmult,48,2048,500,1,1057.996367854142
matmult,48,2048,500,2,167.7007497994451
matmult,48,2048,500,3,172.88607959300478
matmult,48,2048,500,4,143.0151717407878
matmult,48,2048,500,5,175.66709779119657
matmult,48,2048,500,6,169.3918530648486
matmult,48,2048,500,7,179.810264802856
matmult,48,2048,500,8,177.685080960051
matmult,48,2048,500,9,176.19353778544001
matmult,48,2048,500,10,172.68287132461356
matmult,64,2048,1000,1,1148.0240084403958
matmult,64,2048,1000,2,208.3376177553294
matmult,64,2048,1000,3,169.57916240858876
matmult,64,2048,1000,4,180.51734433605603
matmult,64,2048,1000,5,122.17330912044993
matmult,64,2048,1000,6,180.754185420736
matmult,64,2048,1000,7,388.49045451776647
matmult,64,2048,1000,8,363.3599362241324
matmult,64,2048,1000,9,380.55860267837545
matmult,64,2048,1000,10,399.35160850741556
matmult,80,2048,1000,1,1372.3211823934323
matmult,80,2048,1000,2,343.9252064727791
matmult,80,2048,1000,3,221.3160316460232
matmult,80,2048,1000,4,195.0900765
matmult,80,2048,1000,5,395.99404516886
matmult,80,2048,1000,6,338.1237677844691
matmult,80,2048,1000,7,367.33206305711354
matmult,80,2048,1000,8,405.98029906197917
matmult,80,2048,1000,9,256.6849924143376
matmult,80,2048,1000,10,408.48099375824177
matmult,32,2048,6000,1,3049.370959656867
matmult,32,2048,6000,2,2731.6080662891204
matmult,32,2048,6000,3,3140.2627525483413
matmult,32,2048,6000,4,3239.4805493670888
matmult,32,2048,6000,5,3063.325864831039
matmult,32,2048,6000,6,3243.059440387025
matmult,32,2048,6000,7,3258.3825588416744
matmult,32,2048,6000,8,3305.24330703561
matmult,32,2048,6000,9,3314.2749454568448
matmult,32,2048,6000,10,3233.9069340272927
matmult,32,2048,3000,1,1248.7485800766628
matmult,32,2048,3000,2,575.9630822289113
matmult,32,2048,3000,3,1104.0351599910375
matmult,32,2048,3000,4,833.792154083932
matmult,32,2048,3000,5,1099.384233408844
matmult,32,2048,3000,6,853.1680818373682
matmult,32,2048,3000,7,1305.0009575313404
matmult,32,2048,3000,8,1614.4207220715462
matmult,32,2048,3000,9,1842.9903095411464
matmult,32,2048,3000,10,1870.761456615709
matmult,48,2048,7000,1,3063.6804565293382
matmult,48,2048,7000,2,4581.521545294627
matmult,48,2048,7000,3,4841.531196263806
matmult,48,2048,7000,4,4691.546763938869
matmult,48,2048,7000,5,4681.675997143752
matmult,48,2048,7000,6,4877.610349342167
matmult,48,2048,7000,7,4898.475395952493
matmult,48,2048,7000,8,4882.212576482666
matmult,48,2048,7000,9,4322.007215573434
matmult,48,2048,7000,10,3900.458018975332
matmult,64,2048,7000,1,4579.9840717789775
matmult,64,2048,7000,2,3582.1776871773254
matmult,64,2048,7000,3,5167.406979954407
matmult,64,2048,7000,4,5421.336111809643
matmult,64,2048,7000,5,4784.152907416216
matmult,64,2048,7000,6,4073.236159949535
matmult,64,2048,7000,7,6364.919459835962
matmult,64,2048,7000,8,4888.448648879079
matmult,64,2048,7000,9,5561.956815853301
matmult,64,2048,7000,10,3572.871646664036
matmult,48,2048,4000,1,1543.9027915739941
matmult,48,2048,4000,2,1851.3057819924338
matmult,48,2048,4000,3,3161.100490704447
matmult,48,2048,4000,4,1880.7840815189873
matmult,48,2048,4000,5,2554.063793626861
matmult,48,2048,4000,6,2590.7909983455597
matmult,48,2048,4000,7,2649.168547886813
matmult,48,2048,4000,8,2937.2723786075053
matmult,48,2048,4000,9,1902.2413167134143
matmult,48,2048,4000,10,3233.8176165735035
matmult,96,2048,1000,1,798.5533179066123
matmult,96,2048,1000,2,130.37510079825722
matmult,96,2048,1000,3,193.74033731580175
matmult,96,2048,1000,4,229.5803536829003
matmult,96,2048,1000,5,332.9785208391608
matmult,96,2048,1000,6,295.39387117483955
matmult,96,2048,1000,7,401.2581254929354
matmult,96,2048,1000,8,433.9229288032358
matmult,96,2048,1000,9,400.46842735166655
matmult,96,2048,1000,10,405.1228041734758
matmult,96,2048,500,1,1010.1741046329657
matmult,96,2048,500,2,172.8661322787434
matmult,96,2048,500,3,173.2118536500119
matmult,96,2048,500,4,172.18998916752804
matmult,96,2048,500,5,174.6226115046647
matmult,96,2048,500,6,164.8022128537323
matmult,96,2048,500,7,177.5309825338721
matmult,96,2048,500,8,179.65127933968256
matmult,96,2048,500,9,172.54688763644955
matmult,96,2048,500,10,171.383069642319
matmult,48,2048,3000,1,767.575044783929
matmult,48,2048,3000,2,801.6462570668326
matmult,48,2048,3000,3,580.978532468828
matmult,48,2048,3000,4,1195.6954107768595
matmult,48,2048,3000,5,2210.7016959388925
matmult,48,2048,3000,6,1392.9936716147308
matmult,48,2048,3000,7,2347.1670006893282
matmult,48,2048,3000,8,2245.6969350849736
matmult,48,2048,3000,9,2028.1608824919576
matmult,48,2048,3000,10,2050.8797059212197
matmult,16,2048,7000,1,1680.6296395832685
matmult,16,2048,7000,2,1640.4872041930369
matmult,16,2048,7000,3,1662.6468689305061
matmult,16,2048,7000,4,1657.4819190507417
matmult,16,2048,7000,5,1700.6829723706342
matmult,16,2048,7000,6,1684.499308169014
matmult,16,2048,7000,7,1709.1911500053832
matmult,16,2048,7000,8,1703.9677091529554
matmult,16,2048,7000,9,1657.8376180964153
matmult,16,2048,7000,10,1693.3984854887676
matmult,80,2048,3000,1,865.3086541381456
matmult,80,2048,3000,2,704.704034166537
matmult,80,2048,3000,3,2028.19985814433
matmult,80,2048,3000,4,1361.9178370407524
matmult,80,2048,3000,5,2305.5584595348837
matmult,80,2048,3000,6,1414.3156997024375
matmult,80,2048,3000,7,1593.4808502307935
matmult,80,2048,3000,8,2374.91049640019
matmult,80,2048,3000,9,2372.154016713792
matmult,80,2048,3000,10,2467.8528155703
matmult,48,2048,5000,1,1392.0450402056556
matmult,48,2048,5000,2,1160.642704354889
matmult,48,2048,5000,3,2069.614060218545
matmult,48,2048,5000,4,2634.055428248372
matmult,48,2048,5000,5,2130.310921767471
matmult,48,2048,5000,6,2736.065510678876
matmult,48,2048,5000,7,2215.3015305736926
matmult,48,2048,5000,8,3480.1871048267176
matmult,48,2048,5000,9,4146.082545583996
matmult,48,2048,5000,10,4298.344237811588
