benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
encrypt,16,2048,5000,2,1.2078399658203125,16.2890625,0.7953643798828125
encrypt,16,2048,5000,3,1.1990151405334473,16.2890625,0.7953643798828125
encrypt,16,2048,5000,4,1.205120325088501,16.2890625,0.7953643798828125
encrypt,16,2048,5000,5,1.2086429595947266,16.2890625,0.7953643798828125
encrypt,16,2048,5000,6,1.2038042545318604,16.2890625,0.7953643798828125
encrypt,16,2048,5000,7,1.198599100112915,16.2890625,0.7953643798828125
encrypt,16,2048,5000,8,1.202683448791504,16.2890625,0.7953643798828125
encrypt,16,2048,5000,9,1.200561761856079,16.2890625,0.7953643798828125
encrypt,16,2048,5000,10,1.203974723815918,16.2890625,0.7953643798828125
encrypt,96,2048,35000,1,8.395196199417114,17.25390625,0.8424758911132812
encrypt,96,2048,35000,2,8.361804485321045,17.25390625,0.8424758911132812
encrypt,96,2048,35000,3,8.344220876693726,17.25390625,0.8424758911132812
encrypt,96,2048,35000,4,8.337300777435303,17.25390625,0.8424758911132812
encrypt,96,2048,35000,5,8.354234218597412,17.25390625,0.8424758911132812
encrypt,96,2048,35000,6,8.353599786758423,17.25390625,0.8424758911132812
encrypt,96,2048,35000,7,8.349197387695312,17.25390625,0.8424758911132812
encrypt,96,2048,35000,8,8.349516153335571,17.25390625,0.8424758911132812
encrypt,96,2048,35000,9,8.347373247146606,17.25390625,0.8424758911132812
encrypt,96,2048,35000,10,8.352949142456055,17.25390625,0.8424758911132812
encrypt,80,2048,500,1,0.13322973251342773,16.515625,0.806427001953125
encrypt,80,2048,500,2,0.1298539638519287,16.515625,0.806427001953125
encrypt,80,2048,500,3,0.13121557235717773,16.515625,0.806427001953125
encrypt,80,2048,500,4,0.1294550895690918,16.515625,0.806427001953125
encrypt,80,2048,500,5,0.12967181205749512,16.515625,0.806427001953125
encrypt,80,2048,500,6,0.1298520565032959,16.515625,0.806427001953125
encrypt,80,2048,500,7,0.12978529930114746,16.515625,0.806427001953125
encrypt,80,2048,500,8,0.13318753242492676,16.515625,0.806427001953125
encrypt,80,2048,500,9,0.13008832931518555,16.515625,0.806427001953125
encrypt,80,2048,500,10,0.12960481643676758,16.515625,0.806427001953125
encrypt,16,2048,35000,1,8.25057339668274,16.47265625,0.8043289184570312
encrypt,16,2048,35000,2,8.2517991065979,16.47265625,0.8043289184570312
encrypt,16,2048,35000,3,8.240121364593506,16.47265625,0.8043289184570312
encrypt,16,2048,35000,4,8.27175235748291,16.47265625,0.8043289184570312
