benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util,cpu_util
linpack,80,2048,2000,6,2.36144757270813,126.3828125,6.1710357666015625,6295.30613541439
linpack,80,2048,2000,7,2.885717391967773,126.3828125,6.1710357666015625,6377.113273884712
linpack,80,2048,2000,8,2.376318454742432,126.3828125,6.1710357666015625,6371.478316705107
linpack,80,2048,2000,9,2.4503278732299805,126.39453125,6.171607971191406,6280.840844143948
linpack,80,2048,2000,10,2.184791088104248,126.39453125,6.171607971191406,5992.469560698663
linpack,80,2048,500,1,0.545543909072876,38.86328125,1.897621154785156,4793.881984118831
linpack,80,2048,500,2,0.6320106983184814,38.86328125,1.897621154785156,4547.501281296759
linpack,80,2048,500,3,0.6360654830932617,38.86328125,1.897621154785156,4329.2361268415725
linpack,80,2048,500,4,0.5828514099121094,38.86328125,1.897621154785156,3892.3188620438873
linpack,80,2048,500,5,0.5346624851226807,38.86328125,1.897621154785156,3383.8988412455874
linpack,80,2048,500,6,0.6230988502502441,38.86328125,1.897621154785156,3877.258434233081
linpack,80,2048,500,7,0.6353793144226074,38.86328125,1.897621154785156,3266.867096696847
linpack,80,2048,500,8,0.6311051845550537,38.86328125,1.897621154785156,2808.041400249066
linpack,80,2048,500,9,0.6495635509490967,38.86328125,1.897621154785156,2620.3335052918715
linpack,80,2048,500,10,0.5766990184783936,38.86328125,1.897621154785156,3109.100798395739
linpack,96,2048,4000,1,3.301528215408325,291.88671875,14.252281188964844,6146.259818508593
linpack,96,2048,4000,2,3.5505852699279785,291.88671875,14.252281188964844,6353.129417559749
linpack,96,2048,4000,3,3.0240402221679688,291.88671875,14.252281188964844,6369.763421820735
linpack,96,2048,4000,4,3.6057188510894775,291.88671875,14.252281188964844,6363.140578234881
linpack,96,2048,4000,5,3.527235507965088,291.88671875,14.252281188964844,6371.763508965518
linpack,96,2048,4000,6,3.1305956840515137,291.88671875,14.252281188964844,6198.974777113126
linpack,96,2048,4000,7,3.196219682693481,291.88671875,14.252281188964844,6344.783770346449
linpack,96,2048,4000,8,3.270089626312256,291.88671875,14.252281188964844,6340.279789644225
linpack,96,2048,4000,9,3.156571388244629,291.88671875,14.252281188964844,6166.881159245283
linpack,96,2048,4000,10,3.086395502090454,291.88671875,14.252281188964844,6370.698719700187
linpack,96,2048,7000,1,4.725939989089966,805.984375,39.35470581054688,6264.362368996932
linpack,96,2048,7000,2,4.781966924667358,805.984375,39.35470581054688,6333.221073392718
linpack,96,2048,7000,3,4.370908975601196,805.984375,39.35470581054688,6345.8441009407725
linpack,96,2048,7000,4,4.903656721115112,805.984375,39.35470581054688,6373.877414356096
linpack,96,2048,7000,5,4.62571120262146,805.984375,39.35470581054688,6388.300122859378
linpack,96,2048,7000,6,4.614376068115234,805.984375,39.35470581054688,6157.894296879666
linpack,96,2048,7000,7,4.550704956054688,805.984375,39.35470581054688,6351.5548867529615
linpack,96,2048,7000,8,4.730839967727661,805.984375,39.35470581054688,6237.249721971743
linpack,96,2048,7000,9,4.588939905166626,805.984375,39.35470581054688,6387.217381327886
linpack,96,2048,7000,10,4.789409875869751,805.984375,39.35470581054688,6372.197525868291
linpack,48,2048,4000,1,3.7680978775024414,290.65625,14.19219970703125,4945.966805472312
linpack,48,2048,4000,2,3.966772556304932,290.65625,14.19219970703125,4865.437908154248
linpack,48,2048,4000,3,4.520792007446289,290.65625,14.19219970703125,4880.585593988476
linpack,48,2048,4000,4,4.370718240737915,290.65625,14.19219970703125,4888.849387409753
linpack,48,2048,4000,5,4.03842568397522,290.65625,14.19219970703125,4849.449133319656
linpack,48,2048,4000,6,4.531140089035034,290.65625,14.19219970703125,4879.942181655369
linpack,48,2048,4000,7,3.765571832656861,290.65625,14.19219970703125,4900.093211109702
linpack,48,2048,4000,8,3.9600460529327393,290.65625,14.19219970703125,4907.0550240582
linpack,48,2048,4000,9,4.376408576965332,290.65625,14.19219970703125,4874.829991637082
linpack,48,2048,4000,10,4.001986742019653,290.65625,14.19219970703125,4901.646858516932
linpack,16,2048,1000,1,5.751465797424316,52.60546875,2.5686264038085938,1697.8001121095208
linpack,16,2048,1000,2,6.088101625442505,53.91796875,2.6327133178710938,1660.837481496567
linpack,16,2048,1000,3,5.973699808120728,54.625,2.667236328125,1705.681846831752
linpack,16,2048,1000,4,6.389904499053955,54.625,2.667236328125,1712.8186164404062
linpack,16,2048,1000,5,6.254782676696777,54.625,2.667236328125,1685.720306061529
linpack,16,2048,1000,6,6.878764152526856,54.625,2.667236328125,1697.7814601541456
linpack,16,2048,1000,7,6.671200513839722,54.625,2.667236328125,1764.1890223682367
linpack,16,2048,1000,8,6.187333106994629,54.625,2.667236328125,1688.7157765736806
linpack,16,2048,1000,9,6.438321352005005,54.625,2.667236328125,1723.4331837994805
linpack,16,2048,1000,10,6.788386821746826,54.625,2.667236328125,1704.4580014264127
linpack,16,2048,6000,1,18.20419216156006,600.5078125,29.32167053222656,1708.977437302142
linpack,16,2048,6000,2,17.225903272628784,600.5078125,29.32167053222656,1737.050553166294
linpack,16,2048,6000,3,16.315200090408325,600.5078125,29.32167053222656,1729.368007518681
linpack,16,2048,6000,4,16.282475471496582,600.5078125,29.32167053222656,1712.049707155515
linpack,16,2048,6000,5,16.325329303741455,600.5078125,29.32167053222656,1707.6128566789666
linpack,16,2048,6000,6,17.196744918823242,600.5078125,29.32167053222656,1700.8711191177604
linpack,16,2048,6000,7,16.20705795288086,600.5078125,29.32167053222656,1691.576664365981
linpack,16,2048,6000,8,16.505513429641724,600.5078125,29.32167053222656,1687.353061114423
linpack,16,2048,6000,9,16.920592546463013,600.5078125,29.32167053222656,1705.0715206841785
linpack,16,2048,6000,10,17.017513036727905,600.5078125,29.32167053222656,1720.7251600337709
linpack,48,2048,2000,1,2.7242331504821777,102.03125,4.98199462890625,4894.478366157015
linpack,48,2048,2000,2,3.0408811569213867,126.328125,6.168365478515625,4869.804581048636
linpack,48,2048,2000,3,3.294367551803589,126.3359375,6.168746948242188,4932.760590782898
linpack,48,2048,2000,4,2.6471495628356934,126.53515625,6.178474426269531,4971.292098635024
linpack,48,2048,2000,5,3.22156286239624,126.53515625,6.178474426269531,4861.476107539739
linpack,48,2048,2000,6,3.058243751525879,126.53515625,6.178474426269531,4933.790639366086
linpack,48,2048,2000,7,2.7708733081817627,126.53515625,6.178474426269531,4896.993310447194
linpack,48,2048,2000,8,3.274461507797241,126.53515625,6.178474426269531,4859.666839351009
linpack,48,2048,2000,9,3.5154776573181152,126.54296875,6.178855895996094,4859.140055721267
linpack,48,2048,2000,10,3.065483570098877,126.54296875,6.178855895996094,4969.357592356647
linpack,32,2048,4000,1,6.33063554763794,289.44921875,14.133262634277344,3387.3767251306413
linpack,32,2048,4000,2,6.527166366577148,289.44921875,14.133262634277344,3334.4145073958985
linpack,32,2048,4000,3,6.471113920211792,289.44921875,14.133262634277344,3364.4908788672565
linpack,32,2048,4000,4,6.66136360168457,289.44921875,14.133262634277344,3363.9082110044747
linpack,32,2048,4000,5,6.580522537231445,289.44921875,14.133262634277344,3460.522649698084
linpack,32,2048,4000,6,7.123919486999512,289.44921875,14.133262634277344,3341.9511218604653
linpack,32,2048,4000,7,6.293861150741577,289.44921875,14.133262634277344,3332.881292495632
linpack,32,2048,4000,8,6.90725564956665,289.44921875,14.133262634277344,3334.9230434866827
linpack,32,2048,4000,9,6.909609317779541,289.44921875,14.133262634277344,3335.8816
linpack,32,2048,4000,10,7.283900737762451,289.44921875,14.133262634277344,3338.9793731879527
linpack,80,2048,4000,1,3.449335813522339,292.83203125,14.298439025878906,6316.532637751786
linpack,80,2048,4000,2,3.1201655864715576,292.83203125,14.298439025878906,6359.6932345229
linpack,80,2048,4000,3,3.2997164726257324,292.83203125,14.298439025878906,6392.886635620644
linpack,80,2048,4000,4,3.417541980743408,292.83203125,14.298439025878906,6322.125353654374
linpack,80,2048,4000,5,3.826126337051392,292.83203125,14.298439025878906,6386.78540959361
linpack,80,2048,4000,6,3.068629026412964,292.83203125,14.298439025878906,6290.029390506399
linpack,80,2048,4000,7,3.083228826522827,292.83203125,14.298439025878906,6310.758422531685
linpack,80,2048,4000,8,3.3153467178344727,292.83203125,14.298439025878906,6368.276336466509
linpack,80,2048,4000,9,3.033877372741699,292.83203125,14.298439025878906,6283.337814069311
linpack,80,2048,4000,10,3.096891164779663,292.83203125,14.298439025878906,6378.110974696946
linpack,96,2048,500,1,0.6286787986755371,38.12109375,1.8613815307617188,5276.109384945699
linpack,96,2048,500,2,0.4856679439544678,38.12109375,1.8613815307617188,3347.228344949786
linpack,96,2048,500,3,0.5986483097076416,38.12109375,1.8613815307617188,3799.106434824924
linpack,96,2048,500,4,0.6663308143615723,38.12109375,1.8613815307617188,3710.811142308172
linpack,96,2048,500,5,0.5255115032196045,38.12109375,1.8613815307617188,2643.78215230999
linpack,96,2048,500,6,0.6701192855834961,38.12109375,1.8613815307617188,3105.494085921762
linpack,96,2048,500,7,0.6872100830078125,38.12109375,1.8613815307617188,2634.201527839463
linpack,96,2048,500,8,0.6737112998962402,38.12109375,1.8613815307617188,3485.1886285215223
linpack,96,2048,500,9,0.6075308322906494,38.12109375,1.8613815307617188,4012.765077701868
linpack,96,2048,500,10,0.4962897300720215,38.12109375,1.8613815307617188,3691.4103827314702
linpack,80,2048,3000,1,3.0429859161376958,179.67578125,8.773231506347656,6373.597957551276
linpack,80,2048,3000,2,3.0324552059173584,179.67578125,8.773231506347656,6375.167885356696
linpack,80,2048,3000,3,3.356684684753418,179.67578125,8.773231506347656,6388.154343562633
linpack,80,2048,3000,4,2.8332109451293945,179.67578125,8.773231506347656,6100.439161741865
linpack,80,2048,3000,5,2.9533159732818604,179.67578125,8.773231506347656,6356.910304262808
linpack,80,2048,3000,6,2.9644651412963867,179.67578125,8.773231506347656,6375.510414211102
linpack,80,2048,3000,7,2.821664571762085,179.67578125,8.773231506347656,6322.374912580772
linpack,80,2048,3000,8,3.3462064266204834,179.67578125,8.773231506347656,6375.641162002656
linpack,80,2048,3000,9,2.869102001190185,179.67578125,8.773231506347656,6363.519833143933
linpack,80,2048,3000,10,2.900524139404297,179.67578125,8.773231506347656,6309.770981437745
linpack,64,2048,4000,1,3.193708658218384,291.5859375,14.237594604492188,6282.108672020115
linpack,64,2048,4000,2,3.255366086959839,291.5859375,14.237594604492188,6367.9928153
linpack,64,2048,4000,3,2.9592013359069824,291.5859375,14.237594604492188,6343.621806475417
linpack,64,2048,4000,4,3.0431368350982666,291.5859375,14.237594604492188,6298.991623964176
linpack,64,2048,4000,5,3.412886619567871,291.5859375,14.237594604492188,6378.836029153443
linpack,64,2048,4000,6,3.115598440170288,291.5859375,14.237594604492188,6379.4326559912415
linpack,64,2048,4000,7,3.1711013317108154,291.5859375,14.237594604492188,6144.846011398035
linpack,64,2048,4000,8,3.172304153442383,291.5859375,14.237594604492188,6348.013305825045
linpack,64,2048,4000,9,3.04001259803772,291.5859375,14.237594604492188,6348.647236691729
linpack,64,2048,4000,10,3.301758050918579,291.5859375,14.237594604492188,6390.113454395114
linpack,64,2048,5000,1,3.271186113357544,430.86328125,21.03824615478516,6396.946371407223
linpack,64,2048,5000,2,3.357930421829224,430.86328125,21.03824615478516,6347.224562425002
linpack,64,2048,5000,3,3.913343906402588,430.86328125,21.03824615478516,6380.021423847547
linpack,64,2048,5000,4,3.783952474594116,430.86328125,21.03824615478516,6351.913263276307
linpack,64,2048,5000,5,3.816030740737915,430.86328125,21.03824615478516,6377.165266283567
linpack,64,2048,5000,6,3.876497507095337,430.86328125,21.03824615478516,6352.012079475491
linpack,64,2048,5000,7,3.529756546020508,430.86328125,21.03824615478516,6394.376551725864
linpack,64,2048,5000,8,3.4522547721862797,430.86328125,21.03824615478516,6380.720441997808
linpack,64,2048,5000,9,3.403430700302124,430.86328125,21.03824615478516,6095.185712231884
linpack,64,2048,5000,10,3.270277261734009,430.86328125,21.03824615478516,6204.674230246807
linpack,64,2048,1000,1,1.2884838581085205,51.0234375,2.4913787841796875,5469.81217824145
linpack,64,2048,1000,2,1.3146216869354248,54.46484375,2.6594161987304688,5673.15320401321
linpack,64,2048,1000,3,1.35117769241333,54.46484375,2.6594161987304688,6242.00523514054
linpack,64,2048,1000,4,1.638071060180664,54.57421875,2.664756774902344,6342.802912443544
linpack,64,2048,1000,5,1.5619418621063232,54.57421875,2.664756774902344,6376.7413119048
linpack,64,2048,1000,6,1.6676867008209229,54.57421875,2.664756774902344,6402.4052659437375
linpack,64,2048,1000,7,1.3236055374145508,54.57421875,2.664756774902344,6043.872400652856
linpack,64,2048,1000,8,1.5346410274505615,54.57421875,2.664756774902344,6367.29187257125
linpack,64,2048,1000,9,1.261481523513794,54.57421875,2.664756774902344,6270.871980220751
linpack,64,2048,1000,10,1.2456600666046145,54.57421875,2.664756774902344,6119.475719746022
linpack,64,2048,500,1,0.4732158184051513,39.54296875,1.9308090209960935,4302.553133393609
linpack,64,2048,500,2,0.6067698001861572,39.54296875,1.9308090209960935,4367.321044951343
linpack,64,2048,500,3,0.6477077007293701,39.54296875,1.9308090209960935,4549.29287292085
linpack,64,2048,500,4,0.6492733955383301,39.54296875,1.9308090209960935,4135.706194722179
linpack,64,2048,500,5,0.5074543952941895,39.54296875,1.9308090209960935,3348.2468656832834
linpack,64,2048,500,6,0.6223821640014648,39.54296875,1.9308090209960935,2842.173357345202
linpack,64,2048,500,7,0.6331450939178467,39.54296875,1.9308090209960935,2312.84407247352
linpack,64,2048,500,8,0.6451692581176758,39.54296875,1.9308090209960935,2827.8956472395794
linpack,64,2048,500,9,0.6342043876647949,39.54296875,1.9308090209960935,3570.710867935413
linpack,64,2048,500,10,0.5259346961975098,39.54296875,1.9308090209960935,3589.362389968652
linpack,32,2048,500,1,0.7209334373474121,38.22265625,1.8663406372070312,2125.493296426517
linpack,32,2048,500,2,0.9120757579803468,38.22265625,1.8663406372070312,2935.3530084016998
