benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
image-process,16,2048,608K,7,0.3332862854003906,85.36328125,4.168128967285156
image-process,16,2048,608K,8,0.3336615562438965,85.36328125,4.168128967285156
image-process,16,2048,608K,9,0.33806586265563965,85.36328125,4.168128967285156
image-process,16,2048,608K,10,0.3304586410522461,85.36328125,4.168128967285156
image-process,48,2048,928K,1,0.5201036930084229,113.34375,5.53436279296875
image-process,48,2048,928K,2,0.550633430480957,113.34375,5.53436279296875
image-process,48,2048,928K,3,0.5606920719146729,113.34375,5.53436279296875
image-process,48,2048,928K,4,0.5556457042694092,113.34375,5.53436279296875
image-process,48,2048,928K,5,0.5874602794647217,113.34375,5.53436279296875
image-process,48,2048,928K,6,0.5646061897277832,113.34375,5.53436279296875
image-process,48,2048,928K,7,0.5647950172424316,113.34375,5.53436279296875
image-process,48,2048,928K,8,0.558020830154419,113.34375,5.53436279296875
image-process,48,2048,928K,9,0.5632474422454834,113.34375,5.53436279296875
image-process,48,2048,928K,10,0.5584125518798828,113.34375,5.53436279296875
image-process,80,2048,3.4M,1,1.6691226959228516,234.03125,11.42730712890625
image-process,80,2048,3.4M,2,1.6958096027374268,234.03125,11.42730712890625
image-process,80,2048,3.4M,3,1.6389315128326416,234.03125,11.42730712890625
image-process,80,2048,3.4M,4,1.6909208297729492,234.03125,11.42730712890625
image-process,80,2048,3.4M,5,1.6773052215576172,234.03125,11.42730712890625
image-process,80,2048,3.4M,6,1.6800158023834229,234.03125,11.42730712890625
image-process,80,2048,3.4M,7,1.6752681732177734,234.03125,11.42730712890625
image-process,80,2048,3.4M,8,1.7479922771453857,234.03125,11.42730712890625
image-process,80,2048,3.4M,9,1.6822102069854736,234.03125,11.42730712890625
image-process,80,2048,3.4M,10,1.6755321025848389,234.08203125,11.429786682128906
image-process,64,2048,244K,1,0.29339122772216797,79.36328125,3.8751602172851562
image-process,64,2048,244K,2,0.27853846549987793,79.36328125,3.8751602172851562
image-process,64,2048,244K,3,0.28481459617614746,79.36328125,3.8751602172851562
image-process,64,2048,244K,4,0.2823758125305176,79.36328125,3.8751602172851562
image-process,64,2048,244K,5,0.28470778465270996,79.36328125,3.8751602172851562
image-process,64,2048,244K,6,0.2844710350036621,79.36328125,3.8751602172851562
image-process,64,2048,244K,7,0.28423261642456055,79.36328125,3.8751602172851562
image-process,64,2048,244K,8,0.2828853130340576,79.36328125,3.8751602172851562
image-process,64,2048,244K,9,0.2836272716522217,79.36328125,3.8751602172851562
image-process,64,2048,244K,10,0.28930115699768066,79.36328125,3.8751602172851562
image-process,32,2048,244K,1,0.2838897705078125,79.48828125,3.8812637329101562
image-process,32,2048,244K,2,0.2862274646759033,79.48828125,3.8812637329101562
image-process,32,2048,244K,3,0.28188180923461914,79.48828125,3.8812637329101562
image-process,32,2048,244K,4,0.27841877937316895,79.48828125,3.8812637329101562
image-process,32,2048,244K,5,0.2847404479980469,79.48828125,3.8812637329101562
image-process,32,2048,244K,6,0.28580808639526367,79.48828125,3.8812637329101562
image-process,32,2048,244K,7,0.2881455421447754,79.48828125,3.8812637329101562
image-process,32,2048,244K,8,0.28020668029785156,79.48828125,3.8812637329101562
image-process,32,2048,244K,9,0.28638505935668945,79.48828125,3.8812637329101562
image-process,32,2048,244K,10,0.28608226776123047,79.48828125,3.8812637329101562
image-process,80,2048,1.2M,1,0.42617344856262207,94.26171875,4.602622985839844
image-process,80,2048,1.2M,2,0.41382932662963867,94.26171875,4.602622985839844
image-process,80,2048,1.2M,3,0.3909289836883545,94.26171875,4.602622985839844
image-process,80,2048,1.2M,4,0.40122485160827637,94.26171875,4.602622985839844
image-process,80,2048,1.2M,5,0.4135763645172119,94.26171875,4.602622985839844
image-process,80,2048,1.2M,6,0.41364598274230957,94.26171875,4.602622985839844
image-process,80,2048,1.2M,7,0.4647693634033203,94.26171875,4.602622985839844
image-process,80,2048,1.2M,8,0.4093925952911377,94.26171875,4.602622985839844
image-process,80,2048,1.2M,9,0.41031527519226074,94.26171875,4.602622985839844
image-process,80,2048,1.2M,10,0.4131956100463867,94.26171875,4.602622985839844
image-process,96,2048,4.6M,1,1.9642314910888672,277.08203125,13.529396057128906
image-process,96,2048,4.6M,2,1.9995896816253662,277.08203125,13.529396057128906
image-process,96,2048,4.6M,3,2.0574591159820557,277.08203125,13.529396057128906
image-process,96,2048,4.6M,4,2.0954244136810303,277.08203125,13.529396057128906
image-process,96,2048,4.6M,5,2.0549674034118652,277.08203125,13.529396057128906
image-process,96,2048,4.6M,6,2.066753625869751,277.08203125,13.529396057128906
image-process,96,2048,4.6M,7,2.0533640384674072,277.08203125,13.529396057128906
image-process,96,2048,4.6M,8,2.0551488399505615,277.08203125,13.529396057128906
image-process,96,2048,4.6M,9,2.06801176071167,277.08203125,13.529396057128906
image-process,96,2048,4.6M,10,2.0392165184020996,277.08203125,13.529396057128906
image-process,64,2048,80K,1,0.05109214782714844,54.12109375,2.6426315307617188
image-process,64,2048,80K,2,0.051508188247680664,54.12109375,2.6426315307617188
image-process,64,2048,80K,3,0.04885697364807129,54.12109375,2.6426315307617188
image-process,64,2048,80K,4,0.04729914665222168,54.12109375,2.6426315307617188
image-process,64,2048,80K,5,0.049779653549194336,54.12109375,2.6426315307617188
image-process,64,2048,80K,6,0.050896644592285156,54.12109375,2.6426315307617188
image-process,64,2048,80K,7,0.05243492126464844,54.12109375,2.6426315307617188
image-process,64,2048,80K,8,0.05110001564025879,54.12109375,2.6426315307617188
image-process,64,2048,80K,9,0.05166816711425781,54.12109375,2.6426315307617188
image-process,64,2048,80K,10,0.04876279830932617,54.12109375,2.6426315307617188
image-process,16,2048,384K,1,0.08962082862854004,57.7890625,2.8217315673828125
image-process,16,2048,384K,2,0.08952879905700684,57.7890625,2.8217315673828125
image-process,16,2048,384K,3,0.09402036666870117,57.7890625,2.8217315673828125
image-process,16,2048,384K,4,0.08800768852233887,57.7890625,2.8217315673828125
image-process,16,2048,384K,5,0.09350395202636719,57.7890625,2.8217315673828125
image-process,16,2048,384K,6,0.09318923950195312,57.7890625,2.8217315673828125
image-process,16,2048,384K,7,0.09579610824584961,57.7890625,2.8217315673828125
image-process,16,2048,384K,8,0.09263277053833008,57.7890625,2.8217315673828125
image-process,16,2048,384K,9,0.09055256843566895,57.7890625,2.8217315673828125
image-process,16,2048,384K,10,0.09260845184326172,57.7890625,2.8217315673828125
image-process,32,2048,2.4M,1,0.7196817398071289,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,2,0.6750161647796631,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,3,0.6690163612365723,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,4,0.6833298206329346,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,5,0.7318642139434814,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,6,0.6903002262115479,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,7,0.7015485763549805,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,8,0.7017192840576172,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,9,0.7050304412841797,128.3828125,6.2686920166015625
image-process,32,2048,2.4M,10,0.7060637474060059,128.3828125,6.2686920166015625
image-process,80,2048,756K,1,0.5963268280029297,111.41015625,5.439949035644531
image-process,80,2048,756K,2,0.5550408363342285,111.41015625,5.439949035644531
image-process,80,2048,756K,3,0.5695836544036865,111.41015625,5.439949035644531
image-process,80,2048,756K,4,0.552710771560669,111.41015625,5.439949035644531
image-process,80,2048,756K,5,0.5987911224365234,111.41015625,5.439949035644531
image-process,80,2048,756K,6,0.5718960762023926,111.41015625,5.439949035644531
image-process,80,2048,756K,7,0.574944019317627,111.41015625,5.439949035644531
image-process,80,2048,756K,8,0.5693411827087402,111.41015625,5.439949035644531
image-process,80,2048,756K,9,0.5903875827789307,111.41015625,5.439949035644531
image-process,80,2048,756K,10,0.5685980319976807,111.41015625,5.439949035644531
image-process,48,2048,3.4M,1,1.7018768787384033,235.01953125,11.475563049316406
image-process,48,2048,3.4M,2,1.6055335998535156,235.01953125,11.475563049316406
image-process,48,2048,3.4M,3,1.6374857425689697,235.01953125,11.475563049316406
image-process,48,2048,3.4M,4,1.7641146183013916,235.01953125,11.475563049316406
image-process,48,2048,3.4M,5,1.6827611923217773,235.01953125,11.475563049316406
image-process,48,2048,3.4M,6,1.7223308086395264,235.01953125,11.475563049316406
image-process,48,2048,3.4M,7,1.6820497512817383,235.29296875,11.488914489746094
image-process,48,2048,3.4M,8,1.7066946029663086,235.29296875,11.488914489746094
image-process,48,2048,3.4M,9,1.7434539794921875,235.41796875,11.495018005371094
image-process,48,2048,3.4M,10,1.684798002243042,235.515625,11.499786376953125
image-process,32,2048,1.2M,1,0.40728139877319336,93.58203125,4.569435119628906
image-process,32,2048,1.2M,2,0.41666150093078613,93.58203125,4.569435119628906
image-process,32,2048,1.2M,3,0.40095973014831543,93.58203125,4.569435119628906
image-process,32,2048,1.2M,4,0.38996338844299316,93.58203125,4.569435119628906
image-process,32,2048,1.2M,5,0.41002678871154785,93.58203125,4.569435119628906
image-process,32,2048,1.2M,6,0.40897154808044434,93.58203125,4.569435119628906
image-process,32,2048,1.2M,7,0.4079146385192871,93.58203125,4.569435119628906
image-process,32,2048,1.2M,8,0.4140782356262207,93.58203125,4.569435119628906
image-process,32,2048,1.2M,9,0.41387009620666504,93.58203125,4.569435119628906
image-process,32,2048,1.2M,10,0.4116978645324707,93.58203125,4.569435119628906
image-process,32,2048,80K,1,0.050789594650268555,55.05859375,2.6884078979492188
image-process,32,2048,80K,2,0.04893779754638672,55.05859375,2.6884078979492188
image-process,32,2048,80K,3,0.047826528549194336,55.05859375,2.6884078979492188
image-process,32,2048,80K,4,0.05229496955871582,55.05859375,2.6884078979492188
image-process,32,2048,80K,5,0.052233219146728516,55.05859375,2.6884078979492188
image-process,32,2048,80K,6,0.049979448318481445,55.05859375,2.6884078979492188
image-process,32,2048,80K,7,0.05256223678588867,55.05859375,2.6884078979492188
image-process,32,2048,80K,8,0.05147862434387207,55.05859375,2.6884078979492188
image-process,32,2048,80K,9,0.05087733268737793,55.05859375,2.6884078979492188
image-process,32,2048,80K,10,0.05154991149902344,55.05859375,2.6884078979492188
image-process,96,2048,440K,1,0.27680468559265137,80.234375,3.917694091796875
image-process,96,2048,440K,2,0.29123592376708984,80.234375,3.917694091796875
image-process,96,2048,440K,3,0.27555108070373535,80.234375,3.917694091796875
image-process,96,2048,440K,4,0.28535938262939453,80.234375,3.917694091796875
image-process,96,2048,440K,5,0.28821516036987305,80.234375,3.917694091796875
image-process,96,2048,440K,6,0.28270864486694336,80.234375,3.917694091796875
image-process,96,2048,440K,7,0.28693151473999023,80.234375,3.917694091796875
image-process,96,2048,440K,8,0.2822086811065674,80.234375,3.917694091796875
image-process,96,2048,440K,9,0.27986860275268555,80.234375,3.917694091796875
